id,titulo,fecha,anio,mes,dia,dia_semana,resumen,contenido,categoria,autor,keywords,url,dominio,fecha_extraccion,imagen_principal,cantidad_imagenes,tiene_imagenes,fuente,longitud_titulo,longitud_resumen,tipo_contenido,created_at
19254,24 niños muertos por neumonía reporta Salud,2018-11-11 00:00:00.000000,2018.0,11.0,11.0,Sunday,"Preocupante. Según el último reporte emitido por la DIRESA Puno, en lo que va del año un total de mil 203 casos de neumonía en niños menores de 5 años se registró en el departamento de Puno, de los cuales 24 menores fallecieron. La provincia de San Román y Puno, lideran esta lista con 745 […]","Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",Salud,Diario los Andes,"niños, muertos, neumonía, reporta, salud",https://losandes.com.pe/24-ninos-muertos-por-neumonia-reporta-salud/?signup,losandes.com.pe,2025-11-17 07:43:54.031350,,0,False,Los Andes,43,293.0,Noticia,2025-11-17 07:43:53.560377
19248,Semanario Los Andes 10/11/2025,2025-11-09 00:00:00.000000,2025.0,11.0,9.0,Sunday,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente","Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente. Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",Medio Ambiente,Diario los Andes,"semanario, andes",https://losandes.com.pe/semanario-los-andes-10-11-2025/?signup,losandes.com.pe,2025-11-17 07:43:54.010077,,0,False,Los Andes,30,98.0,Noticia,2025-11-17 07:43:53.560377
19247,Fuerza Popular suspende a congresista Moisés Mamani,2018-11-16 00:00:00.000000,2018.0,11.0,16.0,Friday,"La bancada Fuerza Popular acordó suspender al congresista Moisés Mamani tras la denuncia que presentó en su contra una tripulante de la aerolínea Latam por presuntos tocamientos indebidos. Dicha medida, explicó el vocero de Fuerza Popular, Carlos Tubino, se dio frente a la gravedad de los hechos denunciados. Según indicó, la suspensión es temporal hasta […]",La bancada Fuerza Popular acordó suspender al congresista Moisés Mamani tras la denuncia que presentó en su contra una tripulante de la aerolínea Latam por presuntos tocamientos indebidos.,Otros,Diario los Andes,"fuerza, popular, suspende, congresista, moisés",https://losandes.com.pe/fuerza-popular-suspende-a-congresista-moises-mamani/?signup,losandes.com.pe,2025-11-17 07:43:53.964826,,0,False,Los Andes,51,359.0,Noticia,2025-11-17 07:43:53.560377
19286,Mascota causó la muerte de una motociclista,2018-11-11 00:00:00.000000,2018.0,11.0,11.0,Sunday,"Lamentable. Una pareja de pobladores que iban a bordo de una moto lineal fueron atacados por un can, que tras hacerles perder el control cayeron aparatosamente, hecho que desafortunadamente dejo a uno de ellos sin vida. El penoso incidente, ocurrió la mañana del último jueves a las 6:00 horas, cuando la pareja se transportaba por la vía […]","Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",Medio Ambiente,Diario los Andes,"mascota, causó, muerte, motociclista",https://losandes.com.pe/mascota-causo-la-muerte-de-una-motociclista/?signup,losandes.com.pe,2025-11-17 07:43:53.933570,,0,False,Los Andes,43,342.0,Noticia,2025-11-17 07:43:53.560377
19285,Alrededor de 200 Tenientes Gobernadores piden cambio de subprefecto,2018-11-15 00:00:00.000000,2018.0,11.0,15.0,Thursday,"Alrededor de 200 tenientes gobernadores de varios centros poblados y comunidades del distrito de Ácora, se apostaron en las afueras de la Prefectura Regional, pidiendo el cambio del subprefecto Arnaldo Sosa. La principal razón por la que piden su cambio tiene que ver con la distribución de la ayuda que les envía el Estado, la […]","Alrededor de 200 tenientes gobernadores de varios centros poblados y comunidades del distrito de Ácora, se apostaron en las afueras de la Prefectura Regional, pidiendo el cambio del subprefecto Arnaldo Sosa. La principal razón por la que piden su cambio tiene que ver con la distribución de la ayuda que les envía el Estado, la cual no sería entregada a la población acoreña que realmente la necesita. Así lo indicó, enfáticamente, el teniente gobernador Porfirio Coaquira. “El subprefecto ya está aproximadamente dos años y no cumple con todas sus funciones como autoridad, ya no coordina con nosotros; por otro lado, los apoyos que llegan del Estado no sabemos qué destinos tienen”, mencionó. Asimismo, reveló que este pedido lo realizaron hace tres meses, pero que el prefecto regional de Puno, Wílber Apaza Díaz, hasta el momento no les da una solución. “Parece que el señor Wílber tiene algún vínculo amical con el subprefecto, por eso es que no quiere hacer el cambio inmediato”, agregó Coaquira. Ante ello, el prefecto regional Wílber Apaza indicó que se envió un informe a la ciudad de Lima para hacer el cambio, en tanto que las irregularidades que habría cometido el subprefecto serán evaluadas por Recursos Humanos del Ministerio del Interior.",Economía,Diario los Andes,"alrededor, tenientes, gobernadores, piden, cambio",https://losandes.com.pe/alrededor-de-200-tenientes-gobernadores-piden-cambio-de-subprefecto/?signup,losandes.com.pe,2025-11-17 07:43:53.884941,,0,False,Los Andes,67,331.0,Noticia,2025-11-17 07:43:53.560377
19284,AREQUIPA: Diario Los Andes 21/10/2025,2025-10-21 00:00:00.000000,2025.0,10.0,21.0,Tuesday,"Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes","Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",Medio Ambiente,Diario los Andes,"arequipa, diario, andes",https://losandes.com.pe/arequipa-diario-los-andes-21-10-2025/?signup,losandes.com.pe,2025-11-17 07:43:53.854490,,0,False,Los Andes,37,169.0,Noticia,2025-11-17 07:43:53.560377
19283,Dictan 16 meses de prisión preventiva para directivos del CIAP,2018-11-15 00:00:00.000000,2018.0,11.0,15.0,Thursday,"Luego de que la Fiscalía Provincial Corporativa Especializada Contra la Criminalidad Organizada de Puno, mediante una audiencia llevada a cabo en el Poder Judicial, lograra que se dicte 16 meses de prisión preventiva para el exgerente Rafael Yony Jahuira Mamani y la exadministradora Yaneth Apaza Yucra, de la Cooperativa de Ahorro y Crédito del Artesano […]","Luego de que la Fiscalía Provincial Corporativa Especializada Contra la Criminalidad Organizada de Puno, mediante una audiencia llevada a cabo en el Poder Judicial, lograra que se dicte 16 meses de prisión preventiva para el exgerente Rafael Yony Jahuira Mamani y la exadministradora Yaneth Apaza Yucra, de la Cooperativa de Ahorro y Crédito del Artesano (CIAP), se sabe que ambos están con orden de captura para que cumplan su condena. Cabe indicar que el fiscal Julio César Mamani, que llevó dicho caso, aseguró que los involucrados se habrían adueñado de más de un millón de soles de los clientes de dicha entidad financiera, engañando a un centenar de personas, entre empresarios y extrabajadores públicos, ofreciendo tasas de interés anual de entre 9 y 14% para sus ahorros, que tras ser depositados no eran devueltos.",Política,Diario los Andes,"dictan, meses, prisión, preventiva, directivos",https://losandes.com.pe/dictan-16-meses-de-prision-preventiva-para-directivos-del-ciap/?signup,losandes.com.pe,2025-11-17 07:43:53.764502,,0,False,Los Andes,62,358.0,Noticia,2025-11-17 07:43:53.560377
19282,Walter Aduviri aún no da a conocer los profesionales que conformarán su equipo técnico,2018-11-16 00:00:00.000000,2018.0,11.0,16.0,Friday,"El gobernador regional electo de Puno, Walter Aduviri Calisaya, a pocas semanas de asumir el cargo, aún no da a conocer a los profesionales que conformarán su equipo técnico, ni tampoco conformó una comisión que tendría que velar por el proceso de transferencia con la gestión saliente. “Todavía no hemos conformado la Comisión de Transferencia, […]","El gobernador regional electo de Puno, Walter Aduviri Calisaya, a pocas semanas de asumir el cargo, aún no da a conocer a los profesionales que conformarán su equipo técnico, ni tampoco conformó una comisión que tendría que velar por el proceso de transferencia con la gestión saliente. “Todavía no hemos conformado la Comisión de Transferencia, recién vamos a presentar el equipo revisor, a menos que el Jurado Especial de Elecciones (JEE) nos proclame como autoridades”, expresó Aduviri. Respecto a las personas que lo acompañarán en su gestión, dijo que ellos también se encargarán de la transferencia; en tanto, sobre la incógnita de las personas que conformarán su equipo técnico, solo dio a conocer dos nombres: Yoni Chambilla y Ricardo Delgado. “En el equipo técnico tenemos al doctor Ricardo Delgado, está Yoni Chambialla; tenemos a varios hermanos que han trabajado en distintas entidades gubernamentales”, señaló. DEFENSA LEGAL La autoridad electa también fue cuestionada por el tiempo que le destinará a su defensa, toda vez que su denuncia por el “aymarazo” continúa. “Mi proceso se ha caído porque no tiene medios probatorios. No creo que esto sea limitante para desarrollar por completo mis funciones, ya que cuando nosotros trabajaremos no tendremos horas de ingreso ni salida”, justificó.",Deportes,Diario los Andes,"walter, aduviri, conocer, profesionales, conformarán",https://losandes.com.pe/walter-aduviri-aun-no-da-a-conocer-los-profesionales-que-conformaran-su-equipo-tecnico/?signup,losandes.com.pe,2025-11-17 07:43:53.733748,,0,False,Los Andes,86,349.0,Noticia,2025-11-17 07:43:53.560377
19281,ONPE conforma 468 mesas de sufragio adicionales para referéndum,2018-11-19 00:00:00.000000,2018.0,11.0,19.0,Monday,"Para el Referéndum Nacional 2018 se ha considerado la participación de los jóvenes que cumplirán 18 años del 08 de octubre al 09 de diciembre; en ese sentido, la Oficina Nacional de Procesos Electorales (ONPE) ha conformado un total de 468 mesas de sufragio adicionales que estarán conformadas únicamente por ciudadanos pertenecientes a este importante […]","Para el Referéndum Nacional 2018 se ha considerado la participación de los jóvenes que cumplirán 18 años del 08 de octubre al 09 de diciembre; en ese sentido, la Oficina Nacional de Procesos Electorales (ONPE) ha conformado un total de 468 mesas de sufragio adicionales que estarán conformadas únicamente por ciudadanos pertenecientes a este importante grupo etario. Un total de 2 mil 808 miembros de mesa jóvenes fueron previamente elegidos, mediante sorteo, por el ente electoral el pasado 26 de octubre. La publicación definitiva se realizó el 10 de noviembre. De esta cifra se tienen mil 362 varones, mientras que mil 446 son mujeres. Son más de 91 mil jóvenes que votarán por primera vez en el Referéndum, de los cuales 56 mil 139 electores integrarán las 468 mesas adicionales, mientras que 34 mil 868 han sido incluidos en las mesas de sufragio que se conformaron para las Elecciones Regionales y Municipales. En Lima se concentra la mayor cantidad de jóvenes, por ello se instalarán 93 mesas de sufragio. Al interior del país, Cajamarca posee el mayor número, que son 58 mesas de sufragio, seguidamente está Cusco con 54, Piura con 46, San Martin con 32, entre otros. En Junín se instalará la menor cantidad, que son 2 mesas de sufragio conformadas por ciudadanos jóvenes.",Internacional,Diario los Andes,"onpe, conforma, mesas, sufragio, adicionales",https://losandes.com.pe/onpe-conforma-468-mesas-de-sufragio-adicionales-para-referendum/?signup,losandes.com.pe,2025-11-17 07:43:53.613811,,0,False,Los Andes,63,356.0,Noticia,2025-11-17 07:43:53.560377
19279,Arequipa: Detienen a sujeto por presunta extorsión a mujeres con imágenes privadas,2025-11-16 22:38:52.721068,2025.0,11.0,16.0,Sunday,Arequipa: Detienen a sujeto por presunta extorsión a mujeres con imágenes privadas. Información completa disponible en el contenido principal.,"Inicio AREQUIPA Arequipa: Detienen a sujeto por presunta extorsión a mujeres con imágenes privadas Arequipa: Detienen a sujeto por presunta extorsión a mujeres con imágenes privadas Por Diario Sin Fronteras - 19 junio, 2025 - En AREQUIPA, DiarioSF 616 La Dirección de Investigación de Delitos de Alta Tecnología (DIVINDAT), en coordinación con la Fiscalía Especializada en Ciberdelincuencia, intervino a Marco Huaracha C. (37) por presuntamente suplantar identidades femeninas en redes sociales para entablar conversaciones de confianza con mujeres y luego extorsionarlas. Según las autoridades, el investigado habría creado perfiles falsos en Facebook, simulando ser una mujer, para así lograr establecer vínculos con sus víctimas. Posteriormente, les solicitaba imágenes de carácter privado que luego habría usado para chantajearlas, exigiendo encuentros personales bajo amenaza de divulgar dicho contenido. La intervención se realizó en un inmueble de la urbanización Alameda Salaverry, en el distrito de Miraflores, donde se incautaron laptops, routers, un celular y dispositivos de almacenamiento digital. Las investigaciones se iniciaron en mayo de 2024. Se sospecha que habría contactado a más de 50 mujeres, entre ellas posiblemente algunas menores de edad, motivo por el cual se analiza minuciosamente todo el material incautado. La Fiscalía ha solicitado prisión preventiva mientras continúan las diligencias del caso. Comentarios de Facebook También te puede interesar Puno: Intervienen al director de Energía y Minas por presunto uso indebido de camioneta en reunión privada El director regional de Energía y Minas, Edwin",Deportes,Desconocido,"arequipa, detienen, sujeto, presunta, extorsión",https://diariosinfronteras.com.pe/2025/06/19/arequipa-detienen-a-sujeto-por-presunta-extorsion-a-mujeres-con-imagenes-privadas/,diariosinfronteras.com.pe,2025-11-16 22:38:52.721071,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/06/IMG_20250619_081629_800_x_533_pixel-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,82,0.0,Noticia,2025-11-16 22:38:52.363631
19278,Marina Mora realizará el Miss Teen Model Perú 2024,2025-11-16 22:38:52.720489,2025.0,11.0,16.0,Sunday,Marina Mora realizará el Miss Teen Model Perú 2024. Información completa disponible en el contenido principal.,"Inicio ESCENARIO Marina Mora realizará el Miss Teen Model Perú 2024 Marina Mora realizará el Miss Teen Model Perú 2024 Por Diario Sin Fronteras - 12 abril, 2024 - En ESCENARIO 1056 Empresaria Marina Mora. La reina de belleza Marina Mora anunció la convocatoria para el próximo Miss Teen Model Perú 2024, que busca elegir nuestra representante al certamen de belleza no solo en Lima, sino en todas las regiones del país.  El Miss Teen Model Perú es una plataforma de formación para que ellas puedan ir haciendo una carrera profesional, nosotros les brindaremos las herramientas necesarias para que logren el mayor éxito en sus metas , indica Marina Mora sobre lo que el certamen ofrece a quienes desean concursar. Este certamen está dirigido a adolescentes nacidas en Perú o doble nacionalidad, entre los 13 y 19 años. Además de tener noción en pasarela, mucha actitud y proyección. Mora remarcó que no hay requisitos de estatura ni peso. La selección se realizará hasta el próximo viernes 26 de abril en Miraflores, a las 4:00 p.m. en la avenida Reducto 971. Para obtener más detalles sobre el proceso de inscripción y el evento en sí, los interesados pueden comunicarse a través de WhatsApp al número 999 897 142 o seguir la cuenta oficial de Instagram  missteenmodelperu. Comentarios de Facebook También te puede interesar Puno: Intervienen al director de Energía y Minas por presunto uso indebido de camioneta en reunión privada El director regional de Energía y Minas, Edwin",Otros,Desconocido,"marina, mora, realizará, miss, teen",https://diariosinfronteras.com.pe/2024/04/12/marina-mora-realizara-el-miss-teen-model-peru-2024/,diariosinfronteras.com.pe,2025-11-16 22:38:52.720492,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/04/CCCCCCCCCCCC-1.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,50,0.0,Noticia,2025-11-16 22:38:52.363631
19277,Inician construcción del camal municipal de Azángaro,2025-11-16 22:38:52.719869,2025.0,11.0,16.0,Sunday,Inician construcción del camal municipal de Azángaro. Información completa disponible en el contenido principal.,"Inicio PUNO Inician construcción del camal municipal de Azángaro Inician construcción del camal municipal de Azángaro Por Diario Sin Fronteras - 18 agosto, 2025 - En PUNO 2069 El proyecto, ejecutado por el Gobierno Regional de Puno a través de PRADERA, busca modernizar con la construcción el faenado de carne de vacuno y mejorar las condiciones sanitarias en beneficio de productores, comerciantes y la población Con una inversión de S  2,899,854.12 y un plazo de ejecución de 180 días calendarios, el Gobierno Regional de Puno, a través del Proyecto Especial PRADERA, inició este lunes la construcción y mejoramiento del camal municipal de Azángaro, obra que beneficiará a la zona norte de la región. La infraestructura permitirá modernizar el procesamiento de carne de vacuno, garantizando estándares de salubridad y fortaleciendo la comercialización en favor de productores, comerciantes y consumidores. Durante la ceremonia de inicio participaron el director ejecutivo de PRADERA, Fredy Edmundo Álvarez Lupaca; el jefe del Proyecto Vacunos Carne, Iván C. Huancco Sucasaca; el equipo técnico de PRADERA; los consejeros regionales por Azángaro, Percy Mamani Vargas y Reynaldo Choquehuanca Rivera; así como el alcalde provincial, Salvador Apaza Flores. También asistió el director de la Agencia Agraria de Azángaro, ingeniero Heyne Limache Colquehuanca, quien destacó la trascendencia de la obra.  El proyecto representa un paso decisivo hacia la modernización de los servicios de faenado y comercialización, mejorando la infraestructura, los procesos técnicos y las condiciones sanitarias, lo que garantizará un producto de calidad para toda la población , señaló Limache. Con este proyecto, el Gobierno Regional de Puno busca consolidar un modelo de desarrollo agropecuario más eficiente y competitivo, asegurando mejores condiciones para la producción y el consumo en la provincia de Azángaro. Comentarios de Facebook También te puede interesar Cientos de jóvenes puneños rinden examen de preselección para Beca 18 Aspirantes de toda la región participaron en la",Deportes,Desconocido,"inician, construcción, camal, municipal, azángaro",https://diariosinfronteras.com.pe/2025/08/18/inician-construccion-del-camal-municipal-de-azangaro-con-inversion-de-s-2-8-millones/,diariosinfronteras.com.pe,2025-11-16 22:38:52.719871,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/08/puno-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,52,0.0,Noticia,2025-11-16 22:38:52.363631
